polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
4,"@one_boozy_byrd you'll be fine, the vic government has given up containing swine flu, now concentrating on the elderly and masks are ugly ",oneboozybyrd youll be fine the vic government has given up containing swine flu now concentrating on the elderly and masks are ugly ,9368,7,0.467,"bodi, ugli, short, know, dark, like, love, good, time, get","['oneboozybyrd', 'youll', 'fine', 'govern', 'give', 'contain', 'swine', 'concentr', 'elderli', 'mask', 'ugli']",not body,No
4,Starting maintenance window now... hope it will be short ,Starting maintenance window now hope it will be short ,9369,6,0.6918,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['start', 'mainten', 'window', 'hope', 'short']",not body,No
4,"Happy B-day to Nico! 12 yrs. old and counting... btw, great 5am upper body workout ",Happy Bday to Nico  yrs old and counting btw great am upper body workout ,9370,7,0.7353,"bodi, ugli, short, know, dark, like, love, good, time, get","['happi', 'bday', 'nico', 'count', 'great', 'upper', 'bodi', 'workout']",not body,No
4,"My baby is just over a year old,, she's 23lb 13 &amp; 80 cm tall  oh yes she's a tall 1 ",My baby is just over a year old shes lb  amp  cm tall  oh yes shes a tall  ,9371,5,0.6967,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['babi', 'year', 'she', 'tall', 'she', 'tall']",body,No
4,DEFINATELY time for a late night cheese n onion on dark rye grilled snack   lol! maybe some chilli too...,DEFINATELY time for a late night cheese n onion on dark rye grilled snack   lol maybe some chilli too,9372,2,0.7492,"short, like, love, bodi, watch, dark, tall, think, week, that","['defin', 'time', 'late', 'night', 'chees', 'onion', 'dark', 'grill', 'snack', 'mayb', 'chilli']",body,No
4,itÂ´s only one week left ! IÂ´m beginning to feel the stress under my skin ,its only one week left  Im beginning to feel the stress under my skin ,9373,1,0.737,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['week', 'leav', 'begin', 'feel', 'stress', 'skin']",body,No
4,@janabelle_xo yeah and that tall guy singing every word ,janabellexo yeah and that tall guy singing every word ,9374,2,0.7045,"short, like, love, bodi, watch, dark, tall, think, week, that","['janabellexo', 'yeah', 'tall', 'sing', 'word']",body,No
4,Goddamn... I actually have to chair the BA forum tomorrow :/ Think I'll take some really yummy biscuits to shut the fat loud ones up ,Goddamn I actually have to chair the BA forum tomorrow  Think Ill take some really yummy biscuits to shut the fat loud ones up ,9375,6,0.741,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['goddamn', 'actual', 'chair', 'forum', 'tomorrow', 'think', 'yummi', 'biscuit', 'shut', 'loud', 'one']",not body,No
4,I feel really awkward going to school in girlskinnies and dark flannel. Give me some guyskinnies an I'll be just fine ,I feel really awkward going to school in girlskinnies and dark flannel Give me some guyskinnies an Ill be just fine ,9376,7,0.7149,"bodi, ugli, short, know, dark, like, love, good, time, get","['feel', 'awkward', 'go', 'school', 'girlskinni', 'dark', 'flannel', 'guyskinni', 'fine']",not body,No
4,"@ffunch  The body is the sacred (intimate, respectful) meeting of pulsions and social field (socius) - Empassioning...",ffunch  The body is the sacred intimate respectful meeting of pulsions and social field socius  Empassioning,9377,2,0.6066,"short, like, love, bodi, watch, dark, tall, think, week, that","['ffunch', 'bodi', 'sacr', 'intim', 'respect', 'meet', 'pulsion', 'social', 'field', 'sociu', 'empass']",body,No
4,okay eyes starting to burn.. I think that's a way my body is trying to tell me i should sleep... I think I will.. nighty night twitter! ,okay eyes starting to burn I think thats a way my body is trying to tell me i should sleep I think I will nighty night twitter ,9378,5,0.4225,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['okay', 'eye', 'start', 'burn', 'think', 'that', 'bodi', 'tri', 'tell', 'sleep', 'think', 'nighti', 'night', 'twitter']",body,No
4,@jerinelay food around Gurney has never been good.. Only the fried chicken skin n butt is great =P Balik Pulau has awesome laksa ,jerinelay food around Gurney has never been good Only the fried chicken skin n butt is great P Balik Pulau has awesome laksa ,9379,7,0.7637,"bodi, ugli, short, know, dark, like, love, good, time, get","['jerinelay', 'food', 'gurney', 'good', 'fri', 'chicken', 'skin', 'butt', 'great', 'balik', 'pulau', 'awesom', 'laksa']",not body,No
4,"@Idreamofseattle Well, tall musical men DEFINANTLY FTW!  Musical over sporty ANYDAY ",Idreamofseattle Well tall musical men DEFINANTLY FTW  Musical over sporty ANYDAY ,9380,2,0.6094,"short, like, love, bodi, watch, dark, tall, think, week, that","['idreamofseattl', 'tall', 'music', 'definantli', 'music', 'sporti', 'anyday']",body,No
4,@SmellTheCheese  It would take longer than the txt limit for me to answer that!  dark brooding looks don't hurt. Capes? nah. Magnetism?,SmellTheCheese  It would take longer than the txt limit for me to answer that  dark brooding looks dont hurt Capes nah Magnetism,9381,7,0.7343,"bodi, ugli, short, know, dark, like, love, good, time, get","['smellthechees', 'longer', 'limit', 'answer', 'dark', 'brood', 'look', 'dont', 'hurt', 'cap', 'magnet']",not body,No
4,@MrPeterAndre hope everything is ok during these tough times..keep strong! lifes to short for anger! keep on singin  xx,MrPeterAndre hope everything is ok during these tough timeskeep strong lifes to short for anger keep on singin  xx,9382,4,0.6901,"short, bodi, good, guy, hair, your, mind, thing, life, love","['mrpeterandr', 'hope', 'tough', 'timeskeep', 'strong', 'life', 'short', 'anger', 'singin']",body,No
4,@gannotti I just read up on Mutuality...pretty hard hitting. unfollow all that don't follow you? Hmm..... little heavy handed there Mike ,gannotti I just read up on Mutualitypretty hard hitting unfollow all that dont follow you Hmm little heavy handed there Mike ,9383,6,0.755,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['gannotti', 'read', 'mutualitypretti', 'hard', 'hit', 'unfollow', 'dont', 'follow', 'littl', 'heavi', 'hand', 'mike']",not body,No
4,@liaalu medyo weirdan ko color sa plum as motif. heheh! plum is too dark IMO. what about lavender? ,liaalu medyo weirdan ko color sa plum as motif heheh plum is too dark IMO what about lavender ,9384,0,0.6166,"dark, look, short, skin, bodi, go, miss, work, hair, say","['liaalu', 'medyo', 'weirdan', 'color', 'plum', 'motif', 'heheh', 'plum', 'dark', 'lavend']",not body,No
4,HMM PRICELESS.   those loving moments with your family when every body is screaming  and everyone is runnig around,HMM PRICELESS   those loving moments with your family when every body is screaming  and everyone is runnig around,9385,1,0.6897,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['priceless', 'love', 'moment', 'famili', 'bodi', 'scream', 'runnig']",body,No
4,Time to get up and do what you do. Remember you are to blessed to be stressed.  Don't worry be happy  You can tell I am short on  sleep ,Time to get up and do what you do Remember you are to blessed to be stressed  Dont worry be happy  You can tell I am short on  sleep ,9386,0,0.7802,"dark, look, short, skin, bodi, go, miss, work, hair, say","['time', 'rememb', 'bless', 'stress', 'dont', 'worri', 'happi', 'tell', 'short', 'sleep']",not body,No
4,@mysterious_man no la. just short. ,mysteriousman no la just short ,9387,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['mysteriousman', 'short']",body,No
4,@xXhazelXx its grey and dark here and i hope you are okay at the dentist  and thanks babe i see you been having a nice chin wag with @ ...,xXhazelXx its grey and dark here and i hope you are okay at the dentist  and thanks babe i see you been having a nice chin wag with  ,9388,6,0.7524,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['xxhazelxx', 'grey', 'dark', 'hope', 'okay', 'dentist', 'thank', 'babe', 'have', 'nice', 'chin']",not body,No
4,"@alainochoa Ugh! Indeed, but have been up since 2 a.m. unable to sleep through heavy thunderstorms here. Am wide-eyed and ready to go ",alainochoa Ugh Indeed but have been up since  am unable to sleep through heavy thunderstorms here Am wideeyed and ready to go ,9389,3,0.6729,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['alainochoa', 'unabl', 'sleep', 'heavi', 'thunderstorm', 'wideey', 'readi']",body,No
4,@yeahnichole HaHaHa i had the SAME issue. And that song makes me cry thinking about how ugly and hopeless i used to be  HaHaHa,yeahnichole HaHaHa i had the SAME issue And that song makes me cry thinking about how ugly and hopeless i used to be  HaHaHa,9390,2,0.7023,"short, like, love, bodi, watch, dark, tall, think, week, that","['yeahnichol', 'hahaha', 'issu', 'song', 'make', 'think', 'ugli', 'hopeless', 'hahaha']",body,No
4,@JCTurner I tried Netscape but wasn't a lot different or better than IE so stuck with dark side. I've installed Safari on wife's laptop ,JCTurner I tried Netscape but wasnt a lot different or better than IE so stuck with dark side Ive installed Safari on wifes laptop ,9391,6,0.7646,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['jcturner', 'tri', 'netscap', 'wasnt', 'differ', 'better', 'stick', 'dark', 'instal', 'safari', 'wife', 'laptop']",not body,No
4,"@MomTalkRadio WOW!  I admire anyone who can run, (esp 7 mi.) my body will only allow a nice fast walk ",MomTalkRadio WOW  I admire anyone who can run esp  mi my body will only allow a nice fast walk ,9392,6,0.6946,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['momtalkradio', 'admir', 'bodi', 'allow', 'nice', 'fast', 'walk']",not body,No
4,"my new body cream is soooo goood!!! grapfruit,lime,mint!! ",my new body cream is soooo goood grapfruitlimemint ,9393,7,0.384,"bodi, ugli, short, know, dark, like, love, good, time, get","['bodi', 'cream', 'soooo', 'goood']",not body,No
4,"is baking at ian's place, feeding the boys with food and making them fat.. ",is baking at ians place feeding the boys with food and making them fat ,9394,4,0.7056,"short, bodi, good, guy, hair, your, mind, thing, life, love","['bake', 'ian', 'place', 'feed', 'boy', 'food', 'make']",body,No
4,@starbucks on pines and hiatus is the best-I walked in and my venti non fat latte was ready ,starbucks on pines and hiatus is the bestI walked in and my venti non fat latte was ready ,9395,0,0.6369,"dark, look, short, skin, bodi, go, miss, work, hair, say","['starbuck', 'pin', 'hiatu', 'besti', 'walk', 'venti', 'latt', 'readi']",not body,No
4,I hate it when my hosting service analytics go dark. No report since Saturday. Hope someone is listening in June...I can't tell. ,I hate it when my hosting service analytics go dark No report since Saturday Hope someone is listening in JuneI cant tell ,9396,4,0.7389,"short, bodi, good, guy, hair, your, mind, thing, life, love","['hate', 'host', 'servic', 'analyt', 'dark', 'report', 'saturday', 'hope', 'listen', 'junei', 'tell']",body,No
4,"oh man, my body feels likes its been raped by awesome. everything hurts and I can't talk or hear ",oh man my body feels likes its been raped by awesome everything hurts and I cant talk or hear ,9397,5,0.7491,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['bodi', 'feel', 'like', 'rap', 'awesom', 'hurt', 'talk', 'hear']",body,No
4,My hair is short now ,My hair is short now ,9398,5,0.6198,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hair', 'short']",body,No
4,Got a new firefox skin!  It's so pretty! But I can't see my tabs ._. And and just one more exam left! I don't feel like studying tonight..,Got a new firefox skin  Its so pretty But I cant see my tabs  And and just one more exam left I dont feel like studying tonight,9399,5,0.4235,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['firefox', 'skin', 'pretti', 'tab', 'exam', 'leav', 'dont', 'feel', 'like', 'studi', 'tonight']",body,No
4,"love the napfa run actually,kinda keep our body disciplined ",love the napfa run actuallykinda keep our body disciplined ,9400,7,0.6262,"bodi, ugli, short, know, dark, like, love, good, time, get","['love', 'napfa', 'actuallykinda', 'bodi', 'disciplin']",not body,No
4,"@josiebennett In la-land you can never be too skinny, rich or orange! They wouldn't want to risk wrinkles by getting a real tan  eeek!!",josiebennett In laland you can never be too skinny rich or orange They wouldnt want to risk wrinkles by getting a real tan  eeek,9401,3,0.7397,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['josiebennett', 'laland', 'skinni', 'rich', 'orang', 'wouldnt', 'want', 'risk', 'wrinkl', 'get', 'real', 'eeek']",body,No
4,@tdhickson Just a little bit of a tease for all of those &quot;twisted twitterers&quot; out there.....and of course short for Bible Study ,tdhickson Just a little bit of a tease for all of those quottwisted twitterersquot out thereand of course short for Bible Study ,9402,5,0.4533,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['tdhickson', 'littl', 'teas', 'quottwist', 'twitterersquot', 'thereand', 'cours', 'short', 'bibl', 'studi']",body,No
4,very sleepy today- last night after overeating Company Dinner slept 2 short segments separately 1st one broken by my own burp - sorry ,very sleepy today last night after overeating Company Dinner slept  short segments separately st one broken by my own burp  sorry ,9403,0,0.771,"dark, look, short, skin, bodi, go, miss, work, hair, say","['sleepi', 'today', 'night', 'overeat', 'compani', 'dinner', 'sleep', 'short', 'segment', 'separ', 'break', 'burp', 'sorri']",not body,No
4,@TwiStedCoVerGrl When is OTH on?? You give me the skinny.. I will make it a point to watch  So I can be sucked in to one more show! LOL,TwiStedCoVerGrl When is OTH on You give me the skinny I will make it a point to watch  So I can be sucked in to one more show LOL,9404,3,0.7037,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['twistedcovergrl', 'skinni', 'point', 'watch', 'suck']",body,No
4,Still awake at 5:31 am.  I think I'm suddenly wired all the time because my body and brain aren't used to having enough oxygen ,Still awake at  am  I think Im suddenly wired all the time because my body and brain arent used to having enough oxygen ,9405,2,0.7474,"short, like, love, bodi, watch, dark, tall, think, week, that","['awak', 'think', 'suddenli', 'wire', 'time', 'bodi', 'brain', 'arent', 'have', 'oxygen']",body,No
4,@rebeccao372 nothing wrong with being vain as long as your happy with your body LOL ,rebeccao nothing wrong with being vain as long as your happy with your body LOL ,9406,5,0.695,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['rebeccao', 'wrong', 'vain', 'long', 'happi', 'bodi']",body,No
4,"@jeremyasnyder Agreed. Non-routine schedule would be better.  I still get by with a short sleep cycle 2, but it's harder as I get older! ",jeremyasnyder Agreed Nonroutine schedule would be better  I still get by with a short sleep cycle  but its harder as I get older ,9407,0,0.6916,"dark, look, short, skin, bodi, go, miss, work, hair, say","['jeremyasnyd', 'agre', 'nonroutin', 'schedul', 'better', 'short', 'sleep', 'cycl', 'harder', 'older']",not body,No
4,@saesneg Cause they stay in dark and eat fertilizer ,saesneg Cause they stay in dark and eat fertilizer ,9408,5,0.6671,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['saesneg', 'caus', 'stay', 'dark', 'fertil']",body,No
4,@The_fixer  Fine!  ..workin' on summer2010 collection! ..I like your &quot;bio&quot;!!!! Life's toooo short!,Thefixer  Fine  workin on summer collection I like your quotbioquot Lifes toooo short,9409,7,0.7301,"bodi, ugli, short, know, dark, like, love, good, time, get","['thefix', 'fine', 'workin', 'summer', 'collect', 'like', 'quotbioquot', 'life', 'toooo', 'short']",not body,No
4,@PublicityHound nice! Though I have tested EXTENSIVELY and the skinny cows really are way better than the WW ice cream sandwiches ,PublicityHound nice Though I have tested EXTENSIVELY and the skinny cows really are way better than the WW ice cream sandwiches ,9410,5,0.7254,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['publicityhound', 'nice', 'test', 'extens', 'skinni', 'cow', 'better', 'cream', 'sandwich']",body,No
4,first heavy rains today... but I think I like it ,first heavy rains today but I think I like it ,9411,1,0.7273,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['heavi', 'rain', 'today', 'think', 'like']",body,No
4,@adamcarolla just sent HBO a request to put The Hammer into heavy rotation. Now if I could just get HBO in Prague. ,adamcarolla just sent HBO a request to put The Hammer into heavy rotation Now if I could just get HBO in Prague ,9412,3,0.6251,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['adamcarolla', 'send', 'request', 'hammer', 'heavi', 'rotat', 'pragu']",body,No
4,@retorta that retweet reminds me of Woody Alen's short about the out-of-focus actor. ,retorta that retweet reminds me of Woody Alens short about the outoffocus actor ,9413,1,0.6009,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['retorta', 'retweet', 'remind', 'woodi', 'alen', 'short', 'outoffocu', 'actor']",body,No
4,Mmmm tea  does the body good.,Mmmm tea  does the body good,9414,4,0.6278,"short, bodi, good, guy, hair, your, mind, thing, life, love","['mmmm', 'bodi', 'good']",body,No
4,"watching a programme about fat kids, whilst eating a bacon butty and micro chips ",watching a programme about fat kids whilst eating a bacon butty and micro chips ,9415,2,0.6779,"short, like, love, bodi, watch, dark, tall, think, week, that","['watch', 'programm', 'kid', 'whilst', 'eat', 'bacon', 'butti', 'micro', 'chip']",body,No
4,@ayakobing Ok...but only if you make me skinny ,ayakobing Okbut only if you make me skinny ,9416,1,0.5621,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['ayakob', 'okbut', 'skinni']",body,No
4,"@shermaineee ur profile pic, u look skinny lo  instincts tell me so too",shermaineee ur profile pic u look skinny lo  instincts tell me so too,9417,5,0.699,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['shermainee', 'profil', 'look', 'skinni', 'instinct', 'tell']",body,No
4,@NoCalEagle Most dont like me as a blonde since i have such dark features. thank u though! ,NoCalEagle Most dont like me as a blonde since i have such dark features thank u though ,9418,2,0.7133,"short, like, love, bodi, watch, dark, tall, think, week, that","['nocaleagl', 'dont', 'like', 'blond', 'dark', 'featur', 'thank']",body,No
4,"@TechLawIL Firefox is too slow and heavy for me, I cannot deal with delays, doesn't get along with my A.D.D ",TechLawIL Firefox is too slow and heavy for me I cannot deal with delays doesnt get along with my ADD ,9419,0,0.6996,"dark, look, short, skin, bodi, go, miss, work, hair, say","['techlawil', 'firefox', 'slow', 'heavi', 'deal', 'delay', 'doesnt']",not body,No
4,"@Lqdtnt Will do, sweets!!! I'm the short one, with the dutchboy bob...chasing a 2 yr old!!!  ",Lqdtnt Will do sweets Im the short one with the dutchboy bobchasing a  yr old  ,9420,2,0.6052,"short, like, love, bodi, watch, dark, tall, think, week, that","['lqdtnt', 'sweet', 'short', 'dutchboy', 'bobchas']",body,No
4,hahah! At the age of 13 I just got asked if I drive! I guess I really do look tall.   http://bit.ly/xLL0H,hahah At the age of  I just got asked if I drive I guess I really do look tall   httpbitlyxLLH,9421,2,0.7404,"short, like, love, bodi, watch, dark, tall, think, week, that","['hahah', 'ask', 'drive', 'guess', 'look', 'tall', 'httpbitlyxllh']",body,No
4,harmony is to exercise body and mind a little each day ,harmony is to exercise body and mind a little each day ,9422,3,0.6935,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['harmoni', 'exercis', 'bodi', 'mind', 'littl']",body,No
4,"@hellzballer 'the louder one talks, the less they are likely to listen'. you know what? tweets are to short to have adebate anyway ",hellzballer the louder one talks the less they are likely to listen you know what tweets are to short to have adebate anyway ,9423,5,0.7333,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hellzbal', 'louder', 'talk', 'like', 'listen', 'know', 'tweet', 'short', 'adeb']",body,No
4,Good body every morning!  ,Good body every morning  ,9424,5,0.6676,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['good', 'bodi', 'morn']",body,No
4,@ittybittyloki is Rat King short for reking ,ittybittyloki is Rat King short for reking ,9425,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['ittybittyloki', 'king', 'short', 'reke']",body,No
4,"if you read:Read a very short story here. If you write, leave one here 10 sentences or less    http://pentenscribes.ning.com/",if you readRead a very short story here If you write leave one here  sentences or less    httppentenscribesningcom,9426,2,0.6951,"short, like, love, bodi, watch, dark, tall, think, week, that","['readread', 'short', 'stori', 'write', 'leav', 'sentenc']",body,No
4,not sleepy but its nice to have the time alone in the dark with your thoughts    ,not sleepy but its nice to have the time alone in the dark with your thoughts    ,9427,0,0.6919,"dark, look, short, skin, bodi, go, miss, work, hair, say","['sleepi', 'nice', 'time', 'dark', 'thought']",not body,No
4,"Yikes! The skies are a bit dark, it's gonna chuck it down, my predictions were right! Am better than the weather man ",Yikes The skies are a bit dark its gonna chuck it down my predictions were right Am better than the weather man ,9428,7,0.7236,"bodi, ugli, short, know, dark, like, love, good, time, get","['yike', 'sky', 'dark', 'gonna', 'chuck', 'predict', 'right', 'better', 'weather']",not body,No
4,"@RonySklar hmm, i am white and i LOOOOVE all that stuff - vespas, Doga, Moleskins, Bob Marley, ugly sweater parties ",RonySklar hmm i am white and i LOOOOVE all that stuff  vespas Doga Moleskins Bob Marley ugly sweater parties ,9429,7,0.7013,"bodi, ugli, short, know, dark, like, love, good, time, get","['ronysklar', 'white', 'loooov', 'stuff', 'vespa', 'doga', 'moleskin', 'marley', 'ugli', 'sweater', 'parti']",not body,No
4,"@DavidFeng Well, you're so tall, they probably suspect you're a midget carrying secrets in hollow stilt-legs ",DavidFeng Well youre so tall they probably suspect youre a midget carrying secrets in hollow stiltlegs ,9430,0,0.7213,"dark, look, short, skin, bodi, go, miss, work, hair, say","['davidfeng', 'your', 'tall', 'probabl', 'suspect', 'your', 'midget', 'carri', 'secret', 'hollow', 'stiltleg']",not body,No
4,www.proq9.th8.us Ranking Minneapolis: Fit or fat?  Lets all go for a bike ride tonight! ,wwwproqthus Ranking Minneapolis Fit or fat  Lets all go for a bike ride tonight ,9431,4,0.7068,"short, bodi, good, guy, hair, your, mind, thing, life, love","['wwwproqthu', 'rank', 'minneapoli', 'let', 'bike', 'ride', 'tonight']",body,No
4,"@Wisco_Adrian I like it but it's TOUGH! It's a 1hr wkout, 6 days a wk rotating different areas of your body. I can't wait to see results ",WiscoAdrian I like it but its TOUGH Its a hr wkout  days a wk rotating different areas of your body I cant wait to see results ,9432,1,0.7317,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['wiscoadrian', 'like', 'tough', 'wkout', 'day', 'rotat', 'differ', 'area', 'bodi', 'wait', 'result']",body,No
4,"@PumPuiMonkey I see green on my screen,took long enough for the @EURUSD short to develop ",PumPuiMonkey I see green on my screentook long enough for the EURUSD short to develop ,9433,5,0.6559,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['pumpuimonkey', 'green', 'screentook', 'long', 'eurusd', 'short', 'develop']",body,No
4,"@IAmDyslexic Only here for a minute, waiting for PT. My Mom is here, I agree, visits for parents are too short. Nice we all get along. ",IAmDyslexic Only here for a minute waiting for PT My Mom is here I agree visits for parents are too short Nice we all get along ,9434,0,0.7505,"dark, look, short, skin, bodi, go, miss, work, hair, say","['iamdyslex', 'minut', 'wait', 'agre', 'visit', 'parent', 'short', 'nice']",not body,No
4,"I can't stop thinking about food! Fucking shit, I'm going to be a fat girl soon. OH WELL ",I cant stop thinking about food Fucking shit Im going to be a fat girl soon OH WELL ,9435,1,0.7678,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['stop', 'think', 'food', 'fuck', 'shit', 'go', 'girl', 'soon']",body,No
4,"@laurawrsaurus Well, the smaller ones are the more poisonous ones! Their teeth just can't puncture skin ",laurawrsaurus Well the smaller ones are the more poisonous ones Their teeth just cant puncture skin ,9436,2,0.6549,"short, like, love, bodi, watch, dark, tall, think, week, that","['laurawrsauru', 'smaller', 'one', 'poison', 'one', 'teeth', 'punctur', 'skin']",body,No
4,lol i just got a darth vadar skin for my sims ,lol i just got a darth vadar skin for my sims ,9437,1,0.562,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['darth', 'vadar', 'skin', 'sim']",body,No
4,Happy National Running Day! running does a body good and running BACKUPS does a business good ,Happy National Running Day running does a body good and running BACKUPS does a business good ,9438,7,0.6884,"bodi, ugli, short, know, dark, like, love, good, time, get","['happi', 'nation', 'run', 'run', 'bodi', 'good', 'run', 'backup', 'busi', 'good']",not body,No
4,"@maxandmadsmom You can't get much shorter   Very jealous of your hair, I should go short again.",maxandmadsmom You cant get much shorter   Very jealous of your hair I should go short again,9439,5,0.6538,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['maxandmadsmom', 'shorter', 'jealou', 'hair', 'short']",body,No
4,Nothing like seeing a dead body in the morning ,Nothing like seeing a dead body in the morning ,9440,5,0.7142,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['like', 'see', 'dead', 'bodi', 'morn']",body,No
4,Back after a short tweet break ,Back after a short tweet break ,9441,3,0.6611,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['short', 'tweet', 'break']",body,No
4,Imagine if Google got the periods site. Could target the men for short breaks and the women for punchbags ,Imagine if Google got the periods site Could target the men for short breaks and the women for punchbags ,9442,0,0.7352,"dark, look, short, skin, bodi, go, miss, work, hair, say","['imagin', 'googl', 'period', 'site', 'target', 'short', 'break', 'women', 'punchbag']",not body,No
4,Ok question why do fat ppl go to the tanning salon? There problem isnt that they are pale is a bigger issue than that lol pun intended ,Ok question why do fat ppl go to the tanning salon There problem isnt that they are pale is a bigger issue than that lol pun intended ,9443,4,0.5528,"short, bodi, good, guy, hair, your, mind, thing, life, love","['question', 'tan', 'salon', 'problem', 'isnt', 'pale', 'bigger', 'issu', 'intend']",body,No
4,Suspicious box causes bomb scare and short bldg. evac. at TSTC. @AutumnAnn on the story! ,Suspicious box causes bomb scare and short bldg evac at TSTC AutumnAnn on the story ,9444,3,0.6614,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['suspici', 'caus', 'bomb', 'scare', 'short', 'bldg', 'evac', 'tstc', 'autumnann', 'stori']",body,No
4,"Now in the cinema, waiting for Star Trek to start, because I'm a big fat ming-mong. ",Now in the cinema waiting for Star Trek to start because Im a big fat mingmong ,9445,1,0.6763,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['cinema', 'wait', 'star', 'trek', 'start', 'mingmong']",body,No
4,@RavenSu Right... I don't have a problem with it... her body... her decision.. it's workin for her!!!   ,RavenSu Right I dont have a problem with it her body her decision its workin for her   ,9446,7,0.7134,"bodi, ugli, short, know, dark, like, love, good, time, get","['ravensu', 'right', 'dont', 'problem', 'bodi', 'decis', 'workin']",not body,No
4,"just got back from getting my hair cut pretty short  i love summertime!!!! off work, not sure what I'll get into today... lake tomorrow&lt;3",just got back from getting my hair cut pretty short  i love summertime off work not sure what Ill get into today lake tomorrowlt,9447,6,0.7708,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['get', 'hair', 'pretti', 'short', 'love', 'summertim', 'work', 'sure', 'today', 'lake', 'tomorrowlt']",not body,No
4,Just got home in record time on my scooter. It's great not having to wait in traffic and pavements are great for short cuts ,Just got home in record time on my scooter Its great not having to wait in traffic and pavements are great for short cuts ,9448,6,0.7566,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['home', 'record', 'time', 'scooter', 'great', 'have', 'wait', 'traffic', 'pavement', 'great', 'short', 'cut']",not body,No
4,My new shoes are here! I realize they look like Stripper heels but i am short. They are height enhancers  *M*,My new shoes are here I realize they look like Stripper heels but i am short They are height enhancers  M,9449,6,0.4002,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['shoe', 'realiz', 'look', 'like', 'stripper', 'heel', 'short', 'height', 'enhanc']",not body,No
4,Can't stop laughing in class. It's going to be a short 4 months ,Cant stop laughing in class Its going to be a short  months ,9450,6,0.7335,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['stop', 'laugh', 'class', 'go', 'short', 'month']",not body,No
4,"@marceltoffel just got back from gym, shame my body doesn't feel the same way ",marceltoffel just got back from gym shame my body doesnt feel the same way ,9451,2,0.6869,"short, like, love, bodi, watch, dark, tall, think, week, that","['marceltoffel', 'shame', 'bodi', 'doesnt', 'feel']",body,No
4,La La La today's a short day   ,La La La todays a short day   ,9452,4,0.6224,"short, bodi, good, guy, hair, your, mind, thing, life, love","['today', 'short']",body,No
4,Takin' off to to the tanner to brown my already brown skin. ,Takin off to to the tanner to brown my already brown skin ,9453,4,0.6038,"short, bodi, good, guy, hair, your, mind, thing, life, love","['takin', 'tanner', 'brown', 'brown', 'skin']",body,No
