polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,Only skinny milk in the house == bad coffee ,Only skinny milk in the house  bad coffee ,5238,1,0.7049,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['skinni', 'milk', 'hous', 'coffe']",body,Yes
0,"I hope this dress fits me like it use to, it probably won't though, I'm not that fat anymore ",I hope this dress fits me like it use to it probably wont though Im not that fat anymore ,5239,5,0.7546,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['hope', 'dress', 'fit', 'like', 'probabl', 'wont', 'anymor']",body,Yes
0,@Impala_Guy take a rental car and would drive also to kansas....but this would also be only a short time  I think about that every day,ImpalaGuy take a rental car and would drive also to kansasbut this would also be only a short time  I think about that every day,5241,2,0.6895,"short, like, love, bodi, watch, dark, tall, think, week, that","['impalaguy', 'rental', 'drive', 'kansasbut', 'short', 'time', 'think']",body,Yes
0,Now officially another year older my body is packing in! Chest and abdo pains! ,Now officially another year older my body is packing in Chest and abdo pains ,5242,1,0.4051,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['offici', 'year', 'older', 'bodi', 'pack', 'chest', 'abdo', 'pain']",body,Yes
0,"@ackstay yeah, um, she left like, insides &amp; a tail &amp; skin on our kitchen floor. Yes, good job and TY, but she thinks they're coming back ",ackstay yeah um she left like insides amp a tail amp skin on our kitchen floor Yes good job and TY but she thinks theyre coming back ,5244,2,0.7737,"short, like, love, bodi, watch, dark, tall, think, week, that","['ackstay', 'yeah', 'leav', 'like', 'insid', 'tail', 'skin', 'kitchen', 'floor', 'good', 'think', 'theyr', 'come']",body,Yes
0,Damn my big fat  lie in this morning... I now cant sleep ,Damn my big fat  lie in this morning I now cant sleep ,5245,5,0.678,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['damn', 'morn', 'sleep']",body,Yes
0,too tired to workout today. my body needs rest. i feel guilty ,too tired to workout today my body needs rest i feel guilty ,5249,3,0.7494,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['tire', 'workout', 'today', 'bodi', 'need', 'rest', 'feel', 'guilti']",body,Yes
0,"@amandacarlson u think its a long day too?? try working with fever, chills, migraines, and random body aches ",amandacarlson u think its a long day too try working with fever chills migraines and random body aches ,5250,4,0.7587,"short, bodi, good, guy, hair, your, mind, thing, life, love","['amandacarlson', 'think', 'long', 'work', 'fever', 'chill', 'migrain', 'random', 'bodi', 'ach']",body,Yes
0,I'm thinking it's time to accept I'll always be fat and crippled and sell my skinny clothes ,Im thinking its time to accept Ill always be fat and crippled and sell my skinny clothes ,5251,5,0.7206,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['think', 'time', 'accept', 'crippl', 'sell', 'skinni', 'cloth']",body,Yes
0,I feel fat today. ,I feel fat today ,5252,1,0.6365,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['feel', 'today']",body,Yes
0,My neighbor's tree is laying across a power line so we're sitting here in the dark waiting for power ,My neighbors tree is laying across a power line so were sitting here in the dark waiting for power ,5253,4,0.4497,"short, bodi, good, guy, hair, your, mind, thing, life, love","['neighbor', 'tree', 'lay', 'power', 'line', 'sit', 'dark', 'wait', 'power']",body,Yes
0,"@MissElle i haven't been around to do that before, but i can imagine getting snubbed too.  grow some thicker skin and good luck!!",MissElle i havent been around to do that before but i can imagine getting snubbed too  grow some thicker skin and good luck,5255,5,0.7517,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['missel', 'havent', 'imagin', 'get', 'snub', 'grow', 'thicker', 'skin', 'good', 'luck']",body,Yes
0,Back home! All too short a slumber before meetings in London in morning. Hols over ,Back home All too short a slumber before meetings in London in morning Hols over ,5257,2,0.4452,"short, like, love, bodi, watch, dark, tall, think, week, that","['home', 'short', 'slumber', 'meet', 'london', 'morn', 'hol']",body,Yes
0,"@Stephgivelas ... two books we read, and yes @taymur i agree with u short storie, i spent a while reading everything last nite! big waste ",Stephgivelas  two books we read and yes taymur i agree with u short storie i spent a while reading everything last nite big waste ,5261,2,0.7588,"short, like, love, bodi, watch, dark, tall, think, week, that","['stephgivela', 'book', 'read', 'taymur', 'agre', 'short', 'stori', 'spend', 'read', 'nite', 'wast']",body,Yes
0,@JuliaMcAlpy sounds like the stress has finally overtaken your body  feel better!,JuliaMcAlpy sounds like the stress has finally overtaken your body  feel better,5263,1,0.7473,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['juliamcalpi', 'sound', 'like', 'stress', 'final', 'overtak', 'bodi', 'feel', 'better']",body,Yes
0,It's night and it's dark and cold waiting to pick my sisters up.. I'm scared ,Its night and its dark and cold waiting to pick my sisters up Im scared ,5265,1,0.7524,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['night', 'dark', 'cold', 'wait', 'pick', 'sister', 'scar']",body,Yes
0,I'm making I Spy pictures   It's fun.  But I have to wait to do proper photos because it's too dark now   Pictures are grainy x.x,Im making I Spy pictures   Its fun  But I have to wait to do proper photos because its too dark now   Pictures are grainy xx,5267,3,0.7052,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['make', 'pictur', 'wait', 'proper', 'photo', 'dark', 'pictur', 'graini']",body,Yes
0,my entire body aches...thank you summer stock. i need a massage ,my entire body achesthank you summer stock i need a massage ,5270,1,0.7166,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['entir', 'bodi', 'achesthank', 'summer', 'stock', 'need', 'massag']",body,Yes
0,@IamSpectacular u made me soo sad last night wit dat short freaky hour ,IamSpectacular u made me soo sad last night wit dat short freaky hour ,5271,5,0.6646,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['iamspectacular', 'night', 'short', 'freaki', 'hour']",body,Yes
0,cooking... I do it all the time! Ugh... My left middle finger is swollen cause the shrimp skin thingy got Stuck under my nail in my skin ,cooking I do it all the time Ugh My left middle finger is swollen cause the shrimp skin thingy got Stuck under my nail in my skin ,5272,4,0.4464,"short, bodi, good, guy, hair, your, mind, thing, life, love","['cook', 'time', 'leav', 'middl', 'finger', 'swell', 'caus', 'shrimp', 'skin', 'thingi', 'stick', 'nail', 'skin']",body,Yes
0,@tjt72 i am no good at short talk ,tjt i am no good at short talk ,5274,4,0.6573,"short, bodi, good, guy, hair, your, mind, thing, life, love","['good', 'short', 'talk']",body,Yes
0,"Outch! Just watched an HD movie with full screen width of 1280xâ¦ and now, opening a TVShow with half the size it's plain ugly ",Outch Just watched an HD movie with full screen width of x and now opening a TVShow with half the size its plain ugly ,5278,1,0.7539,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['outch', 'watch', 'movi', 'screen', 'width', 'open', 'tvshow', 'half', 'size', 'plain', 'ugli']",body,Yes
0,"Btw, see you @frazzle, i know i wasn't good before but now i'm properly terrified of the dark after you made me watch you play fear2  x",Btw see you frazzle i know i wasnt good before but now im properly terrified of the dark after you made me watch you play fear  x,5280,3,0.7386,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['frazzl', 'know', 'wasnt', 'good', 'properli', 'terrifi', 'dark', 'watch', 'play', 'fear']",body,Yes
0,"@clarabela Oh bummer  I'm on a low fat &amp; sugar diet, so bread is ok. I ate cake last night though :o. Must exercise.",clarabela Oh bummer  Im on a low fat amp sugar diet so bread is ok I ate cake last night though o Must exercise,5281,3,0.7259,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['clarabela', 'bummer', 'sugar', 'diet', 'bread', 'cake', 'night', 'exercis']",body,Yes
0,@angiece I love chasing pavements.  On my Ipod too actually.  Head heavy   I must be hungry.  Lol,angiece I love chasing pavements  On my Ipod too actually  Head heavy   I must be hungry  Lol,5283,1,0.7219,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['angiec', 'love', 'chase', 'pavement', 'ipod', 'actual', 'head', 'heavi', 'hungri']",body,Yes
0,My maid just ruined my ipod.. she like.. burned it or something.. it has this ugly looking stain on the screen.. ,My maid just ruined my ipod she like burned it or something it has this ugly looking stain on the screen ,5284,2,0.7324,"short, like, love, bodi, watch, dark, tall, think, week, that","['maid', 'ruin', 'ipod', 'like', 'burn', 'ugli', 'look', 'stain', 'screen']",body,Yes
0,"home from work/team meeting, short night of relaxation ",home from workteam meeting short night of relaxation ,5286,2,0.7143,"short, like, love, bodi, watch, dark, tall, think, week, that","['home', 'workteam', 'meet', 'short', 'night', 'relax']",body,Yes
0,"when I have to go to bed, That's when I play guitar as best. And my new song is kinda impossible &gt;.&lt; My thumb is to short ",when I have to go to bed Thats when I play guitar as best And my new song is kinda impossible gtlt My thumb is to short ,5287,3,0.4131,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['that', 'play', 'guitar', 'best', 'song', 'kinda', 'imposs', 'gtlt', 'thumb', 'short']",body,Yes
0,Watching &quot;gangland&quot; juarez Mexico is a nightmare! I'm hungry but don't wanna eat bcuz ima get fat ,Watching quotganglandquot juarez Mexico is a nightmare Im hungry but dont wanna eat bcuz ima get fat ,5290,4,0.7032,"short, bodi, good, guy, hair, your, mind, thing, life, love","['watch', 'juarez', 'mexico', 'nightmar', 'hungri', 'dont', 'wanna', 'bcuz']",body,Yes
0,took a short nap now i dont feel good. i should have worked out today. work at 6:45am once again tomorrow ,took a short nap now i dont feel good i should have worked out today work at am once again tomorrow ,5292,4,0.7598,"short, bodi, good, guy, hair, your, mind, thing, life, love","['take', 'short', 'dont', 'feel', 'good', 'work', 'today', 'work', 'tomorrow']",body,Yes
0,@JShav When will you be home? So I can talk. If not on phone at least over facebook. I just I dunno....I tall you later. ,JShav When will you be home So I can talk If not on phone at least over facebook I just I dunnoI tall you later ,5295,5,0.7424,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['jshav', 'home', 'talk', 'phone', 'facebook', 'dunnoi', 'tall', 'later']",body,Yes
0,Watching a movie...The boys are putting Chris's new shop fan together...My body is starting to hurt ,Watching a movieThe boys are putting Chriss new shop fan togetherMy body is starting to hurt ,5298,4,0.7498,"short, bodi, good, guy, hair, your, mind, thing, life, love","['watch', 'movieth', 'boy', 'put', 'chriss', 'shop', 'togethermi', 'bodi', 'start', 'hurt']",body,Yes
0,My iPhones batt life was cut short since the installation of 3.0 ,My iPhones batt life was cut short since the installation of  ,5300,4,0.6562,"short, bodi, good, guy, hair, your, mind, thing, life, love","['iphon', 'batt', 'life', 'short', 'instal']",body,Yes
0,@ohmytodd ...be tall. ,ohmytodd be tall ,5301,5,0.5622,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['ohmytodd', 'tall']",body,Yes
0,Ughh...not 18 anymore...wishing I still had my 18 year old body.   27 = double the work out but half the results.,Ughhnot  anymorewishing I still had my  year old body     double the work out but half the results,5303,4,0.7335,"short, bodi, good, guy, hair, your, mind, thing, life, love","['ughhnot', 'anymorewish', 'year', 'bodi', 'doubl', 'work', 'half', 'result']",body,Yes
0,when the battery dies on my laptop im just going to sit in the dark and cry. ,when the battery dies on my laptop im just going to sit in the dark and cry ,5304,2,0.6902,"short, like, love, bodi, watch, dark, tall, think, week, that","['batteri', 'die', 'laptop', 'go', 'dark']",body,Yes
0, and a shocker for those who left sytycd tonight. One run cut too short., and a shocker for those who left sytycd tonight One run cut too short,5305,5,0.6633,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['shocker', 'leav', 'sytycd', 'tonight', 'short']",body,Yes
0,Yup. Total sausage fest at the bar tonight. Old ugly sausage. ,Yup Total sausage fest at the bar tonight Old ugly sausage ,5308,1,0.6716,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['total', 'sausag', 'fest', 'tonight', 'ugli', 'sausag']",body,Yes
0,my body is SORE. i need a massage... ,my body is SORE i need a massage ,5312,1,0.6929,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['bodi', 'sore', 'need', 'massag']",body,Yes
0,uhh can i take the &quot;my mommy is awesome&quot; comment back? b/c she just implied that i looked fat in bubble dresses. thnx mum. way to help. ,uhh can i take the quotmy mommy is awesomequot comment back bc she just implied that i looked fat in bubble dresses thnx mum way to help ,5313,5,0.7022,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['quotmi', 'mommi', 'awesomequot', 'comment', 'impli', 'look', 'bubbl', 'dress', 'thnx', 'help']",body,Yes
0,"@shawndaj Me too.  I have HUGE, ugly, purple ones all over my hips and stomach, although those ones are starting to fade.",shawndaj Me too  I have HUGE ugly purple ones all over my hips and stomach although those ones are starting to fade,5316,2,0.4904,"short, like, love, bodi, watch, dark, tall, think, week, that","['shawndaj', 'huge', 'ugli', 'purpl', 'one', 'hip', 'stomach', 'one', 'start', 'fade']",body,Yes
0,Lukn @ the pic on my Sam's Club card. I didn't realize how short I cut my hair ,Lukn  the pic on my Sams Club card I didnt realize how short I cut my hair ,5317,5,0.3994,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['lukn', 'sam', 'club', 'card', 'didnt', 'realiz', 'short', 'hair']",body,Yes
0,Gross! Passin Oceanside and its ugly over here! Icky weather.. I wanna b bak in laguna ,Gross Passin Oceanside and its ugly over here Icky weather I wanna b bak in laguna ,5324,1,0.6986,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['gross', 'passin', 'oceansid', 'ugli', 'icki', 'weather', 'wanna', 'laguna']",body,Yes
0,Out for my evening walk since my old man body can't handle running ,Out for my evening walk since my old man body cant handle running ,5325,4,0.4726,"short, bodi, good, guy, hair, your, mind, thing, life, love","['even', 'walk', 'bodi', 'handl', 'run']",body,Yes
0,"busy, i hate short semester  ",busy i hate short semester  ,5326,3,0.6576,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['busi', 'hate', 'short', 'semest']",body,Yes
0,Almost midnight and here I am still awake; body is restless...mind won't shut down. I hate when that happens. ,Almost midnight and here I am still awake body is restlessmind wont shut down I hate when that happens ,5327,4,0.5126,"short, bodi, good, guy, hair, your, mind, thing, life, love","['midnight', 'awak', 'bodi', 'restlessmind', 'wont', 'shut', 'hate', 'happen']",body,Yes
0,@mj_moore He appears to be none the worse 4 the wear - now sleeping. He was a heavy SOB tho. I hate it when my babies become elderly ,mjmoore He appears to be none the worse  the wear  now sleeping He was a heavy SOB tho I hate it when my babies become elderly ,5328,3,0.7398,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['mjmoor', 'appear', 'wors', 'wear', 'sleep', 'heavi', 'hate', 'babi', 'elderli']",body,Yes
0,"I look like a lobster. Dear God, please don't let me get skin cancer.. ah ",I look like a lobster Dear God please dont let me get skin cancer ah ,5330,1,0.7323,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['look', 'like', 'lobster', 'dear', 'dont', 'skin', 'cancer']",body,Yes
0,"@jonivono I thought I found a dead body once, but it turned out it was just @Plastic_Soul. ",jonivono I thought I found a dead body once but it turned out it was just PlasticSoul ,5331,5,0.6915,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['jonivono', 'think', 'dead', 'bodi', 'turn', 'plasticsoul']",body,Yes
0,@JunePlumm I got wrk @ the crack 2mrrow..I had to cut my night short cause of it ,JunePlumm I got wrk  the crack mrrowI had to cut my night short cause of it ,5332,3,0.6621,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['juneplumm', 'crack', 'mrrowi', 'night', 'short', 'caus']",body,Yes
0,"140 characters are far too short, honestly ", characters are far too short honestly ,5334,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['charact', 'short', 'honestli']",body,Yes
0,needs a full body massage badlyyyyyyyyyy ,needs a full body massage badlyyyyyyyyyy ,5335,1,0.6582,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['need', 'bodi', 'massag', 'badlyyyyyyyyyy']",body,Yes
0,Has some seriously sore quads from lifting heavy speakers up 4 flights of stairs for strike ,Has some seriously sore quads from lifting heavy speakers up  flights of stairs for strike ,5336,1,0.7224,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['serious', 'sore', 'quad', 'lift', 'heavi', 'speaker', 'flight', 'stair', 'strike']",body,Yes
0,"Just arrived on campus. Still dark and dreary outside.  Oh well, time for breakfast.",Just arrived on campus Still dark and dreary outside  Oh well time for breakfast,5337,4,0.7162,"short, bodi, good, guy, hair, your, mind, thing, life, love","['arriv', 'campu', 'dark', 'dreari', 'outsid', 'time', 'breakfast']",body,Yes
0,Hey @SteveKanter 5 hours was just to short  lol oh well mabey ill catch the next one  (Peel a Meal Live live &gt; http://ustre.am/j5),Hey SteveKanter  hours was just to short  lol oh well mabey ill catch the next one  Peel a Meal Live live gt httpustreamj,5339,3,0.7095,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['stevekant', 'hour', 'short', 'mabey', 'catch', 'peel', 'meal', 'live', 'live', 'httpustreamj']",body,Yes
0,"is glad it's Friday, but not looking forward to working short handed again  ",is glad its Friday but not looking forward to working short handed again  ,5340,5,0.4302,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['glad', 'friday', 'look', 'forward', 'work', 'short', 'hand']",body,Yes
0,"watching conan, I need to lose fat off my rear end  trying so hard to not stuff my face with yummy tostino's pizza",watching conan I need to lose fat off my rear end  trying so hard to not stuff my face with yummy tostinos pizza,5341,1,0.7773,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['watch', 'conan', 'need', 'lose', 'rear', 'tri', 'hard', 'stuff', 'face', 'yummi', 'tostino', 'pizza']",body,Yes
0,"@hilaryfreya I feel you. I'm 36, fat, and no children ",hilaryfreya I feel you Im  fat and no children ,5342,1,0.5621,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['hilaryfreya', 'feel', 'children']",body,Yes
0,"plyometrics complete with full body sweat, the shakes and angered expletives but sans puke ",plyometrics complete with full body sweat the shakes and angered expletives but sans puke ,5343,3,0.6589,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['plyometr', 'complet', 'bodi', 'sweat', 'shake', 'anger', 'explet', 'san', 'puke']",body,Yes
0,Has Eva Mendes jumped on that uber-skinny trend train??? Noooo! That gorgeous curvy body is not what it used to be.  ,Has Eva Mendes jumped on that uberskinny trend train Noooo That gorgeous curvy body is not what it used to be  ,5344,3,0.6936,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['mend', 'jump', 'uberskinni', 'trend', 'train', 'noooo', 'gorgeou', 'curvi', 'bodi']",body,Yes
0,@mileycyrus http://twitpic.com/7rg4u - why is your skin absolutley perfect ,mileycyrus httptwitpiccomrgu  why is your skin absolutley perfect ,5345,2,0.6685,"short, like, love, bodi, watch, dark, tall, think, week, that","['mileycyru', 'skin', 'absolutley', 'perfect']",body,Yes
0,@chi_twnzfinest and I would be right there at the hospital feeling 2inches tall and rightfully getting chewed out by her momma. ,chitwnzfinest and I would be right there at the hospital feeling inches tall and rightfully getting chewed out by her momma ,5346,5,0.7342,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['chitwnzfinest', 'right', 'hospit', 'feel', 'inch', 'tall', 'right', 'get', 'chew', 'momma']",body,Yes
0,"@jmbisbee not just dark beer..   Dark beer, natty, vodka n dpepsi, and wine ",jmbisbee not just dark beer   Dark beer natty vodka n dpepsi and wine ,5347,4,0.6118,"short, bodi, good, guy, hair, your, mind, thing, life, love","['jmbisbe', 'dark', 'beer', 'dark', 'beer', 'natti', 'vodka', 'dpepsi', 'wine']",body,Yes
0,Fido.ca is not only useless but ugly.  Any deals on iPhone for existing but non-iPhone customers? Tired of my z710.,Fidoca is not only useless but ugly  Any deals on iPhone for existing but noniPhone customers Tired of my z,5348,4,0.6985,"short, bodi, good, guy, hair, your, mind, thing, life, love","['fidoca', 'useless', 'ugli', 'deal', 'iphon', 'exist', 'noniphon', 'custom', 'tire']",body,Yes
0,And my train is stuck in the middle of nowhere in a very dark area at 6 Am!! So much for leaving early.. ,And my train is stuck in the middle of nowhere in a very dark area at  Am So much for leaving early ,5349,3,0.7379,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['train', 'stick', 'middl', 'dark', 'area', 'leav', 'earli']",body,Yes
0,@realmfox ur soo pretty. i love piercings and tats. dark hair and eyes is my biiigggest turn on.. i just wish u'd atleast comment back ,realmfox ur soo pretty i love piercings and tats dark hair and eyes is my biiigggest turn on i just wish ud atleast comment back ,5352,5,0.4499,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['realmfox', 'pretti', 'love', 'pierc', 'tat', 'dark', 'hair', 'eye', 'biiigggest', 'turn', 'wish', 'atleast', 'comment']",body,Yes
0,"my face is breaking out, though.  i had a dream i had that resurfacing and my skin was glowing--so not my reality right now ",my face is breaking out though  i had a dream i had that resurfacing and my skin was glowingso not my reality right now ,5353,2,0.7241,"short, like, love, bodi, watch, dark, tall, think, week, that","['face', 'break', 'dream', 'resurfac', 'skin', 'glowingso', 'realiti', 'right']",body,Yes
0,Restless exhaustion has taken over mind and body. Armed robbery in Berwyn. Silver handgun.  I worry.,Restless exhaustion has taken over mind and body Armed robbery in Berwyn Silver handgun  I worry,5354,3,0.4155,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['restless', 'exhaust', 'take', 'mind', 'bodi', 'arm', 'robberi', 'berwyn', 'silver', 'handgun', 'worri']",body,Yes
0,Smashed my thumb hard tonight. I can see a dark red spot deep underneath. ,Smashed my thumb hard tonight I can see a dark red spot deep underneath ,5355,3,0.6969,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['smash', 'thumb', 'hard', 'tonight', 'dark', 'spot', 'deep', 'underneath']",body,Yes
0,"I hate pimples, I hate my sister for jinxing me and my once flawless skin ",I hate pimples I hate my sister for jinxing me and my once flawless skin ,5357,4,0.6639,"short, bodi, good, guy, hair, your, mind, thing, life, love","['hate', 'pimpl', 'hate', 'sister', 'jinx', 'flawless', 'skin']",body,Yes
0,but their always so expensive and i'm always short on cash ,but their always so expensive and im always short on cash ,5361,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['expens', 'short', 'cash']",body,Yes
0,Awake in body but not in mind ,Awake in body but not in mind ,5362,4,0.6615,"short, bodi, good, guy, hair, your, mind, thing, life, love","['awak', 'bodi', 'mind']",body,Yes
0,my body is so sore  need a massage badly,my body is so sore  need a massage badly,5364,1,0.6928,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['bodi', 'sore', 'need', 'massag', 'badli']",body,Yes
0,"heavy week, leavin nxt sunday, im surely qonna miss him ",heavy week leavin nxt sunday im surely qonna miss him ,5366,3,0.7239,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['heavi', 'week', 'leavin', 'sunday', 'sure', 'qonna', 'miss']",body,Yes
0,"@SallytheShizzle  poor salsal *HUGS* i get headaches from my short sited..ness, when i dont wear my glasses and try focus long distances.",SallytheShizzle  poor salsal HUGS i get headaches from my short sitedness when i dont wear my glasses and try focus long distances,5367,5,0.7494,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['sallytheshizzl', 'poor', 'salsal', 'hug', 'headach', 'short', 'sited', 'dont', 'wear', 'glass', 'focu', 'long', 'distanc']",body,Yes
0,@Sarahlj13 Sorry to say ashley (dark shrt hair spunky big eyes) and Max (like the soviet ballroom guy kinda glad about him) ,Sarahlj Sorry to say ashley dark shrt hair spunky big eyes and Max like the soviet ballroom guy kinda glad about him ,5368,5,0.4947,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['sarahlj', 'sorri', 'ashley', 'dark', 'shrt', 'hair', 'spunki', 'eye', 'like', 'soviet', 'ballroom', 'kinda', 'glad']",body,Yes
0,"@Scott_Spears slow. We had one short fare, now Chet is making me wait @ his house when I'd rather be centrally located  he doesn't listen",ScottSpears slow We had one short fare now Chet is making me wait  his house when Id rather be centrally located  he doesnt listen,5369,1,0.7516,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['scottspear', 'slow', 'short', 'fare', 'chet', 'make', 'wait', 'hous', 'central', 'locat', 'doesnt', 'listen']",body,Yes
0,Faheem called me fat..... ,Faheem called me fat ,5374,2,0.5623,"short, like, love, bodi, watch, dark, tall, think, week, that","['faheem', 'call']",body,Yes
0,Is awake in body but not in spirit. Morning world ,Is awake in body but not in spirit Morning world ,5375,4,0.6943,"short, bodi, good, guy, hair, your, mind, thing, life, love","['awak', 'bodi', 'spirit', 'morn', 'world']",body,Yes
0,What short day off! I'm really bummed about that. ,What short day off Im really bummed about that ,5378,2,0.562,"short, like, love, bodi, watch, dark, tall, think, week, that","['short', 'bum']",body,Yes
0,Loaded with heavy work. Need to complete by EOD/COB ,Loaded with heavy work Need to complete by EODCOB ,5379,3,0.7169,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['load', 'heavi', 'work', 'need', 'complet', 'eodcob']",body,Yes
0,@bladnman sorry Matt heavy NDA - but it's not a Twitter app ;) Whats up with Apple btw? They don't seem in a hurry to release yours ,bladnman sorry Matt heavy NDA  but its not a Twitter app  Whats up with Apple btw They dont seem in a hurry to release yours ,5380,4,0.722,"short, bodi, good, guy, hair, your, mind, thing, life, love","['bladnman', 'sorri', 'matt', 'heavi', 'twitter', 'what', 'appl', 'dont', 'hurri', 'releas']",body,Yes
0,"@pigmailyen thanks. I feel sorry for me, too.  I was hoping it would be quick and move out over the lake, but, nope. &lt;big heavy sigh&gt;",pigmailyen thanks I feel sorry for me too  I was hoping it would be quick and move out over the lake but nope ltbig heavy sighgt,5381,4,0.7513,"short, bodi, good, guy, hair, your, mind, thing, life, love","['pigmailyen', 'thank', 'feel', 'sorri', 'hop', 'quick', 'lake', 'nope', 'ltbig', 'heavi', 'sighgt']",body,Yes
0,I decided I'm going on a diet! I need to lose my big belly fat ,I decided Im going on a diet I need to lose my big belly fat ,5382,3,0.4449,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['decid', 'go', 'diet', 'need', 'lose', 'belli']",body,Yes
0,"Speaking of Ikea!  We were there today and got a new bed, and it's too tall for the dog.  We need to get some dumb doggy stairs. ",Speaking of Ikea  We were there today and got a new bed and its too tall for the dog  We need to get some dumb doggy stairs ,5387,5,0.6789,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['speak', 'ikea', 'today', 'tall', 'need', 'dumb', 'doggi', 'stair']",body,Yes
0,Dang! I think I should go and get ready for school.  I have to go extra early coz of the dang traffic plus the heavy rain. &gt;.&lt;,Dang I think I should go and get ready for school  I have to go extra early coz of the dang traffic plus the heavy rain gtlt,5388,1,0.4276,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['dang', 'think', 'readi', 'school', 'extra', 'earli', 'dang', 'traffic', 'plu', 'heavi', 'rain', 'gtlt']",body,Yes
0,Stop that ugly noises! Plz! ,Stop that ugly noises Plz ,5391,4,0.6273,"short, bodi, good, guy, hair, your, mind, thing, life, love","['stop', 'ugli', 'nois']",body,Yes
0,@ManMadeMoon that is the worst thing ever  Hope someone skinny sits next to you.,ManMadeMoon that is the worst thing ever  Hope someone skinny sits next to you,5392,5,0.4253,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['manmademoon', 'worst', 'thing', 'hope', 'skinni', 'sit']",body,Yes
0,There was the most incredible sun shower happening here about twenty minutes ago. So heavy &amp; still bright.. Now it's gone to dull drizzle ,There was the most incredible sun shower happening here about twenty minutes ago So heavy amp still bright Now its gone to dull drizzle ,5394,1,0.7212,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['incred', 'shower', 'happen', 'minut', 'heavi', 'bright', 'go', 'dull', 'drizzl']",body,Yes
